epoch,frame,loss,loss0,loss1,loss2,loss3,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
65,7,7.035168674610642e-28,2.3763849168165224e-14,6.611014163334536e-15,9.751452810014898e-15,0.0,146.6571147441864,502.30859375,4.884981308350689e-15,2.511867912712126e-16,5.674005629540388e-16,5.204170427930421e-16,9.262374806061185e-17,1.2153596669969853e-16,1.7486012637846216e-15,2.728420002806268e-16,3.6488925787000144e-16,0.0,0.0,0.0
66,7,7.011106581884926e-28,2.3651569432009467e-14,6.645494187994286e-15,9.8768076112002e-15,0.0,148.96112632751465,502.30859375,6.217248937900877e-15,4.2338552857272346e-16,7.783797891816987e-16,6.643990912991171e-16,1.0115956395238103e-16,1.3726828068576667e-16,1.942890293094024e-15,3.4258896073181793e-16,4.4121726250305353e-16,0.0,0.0,0.0
67,7,6.811166099211776e-28,2.328119168263234e-14,6.7677833733327644e-15,9.659183814864945e-15,0.0,150.93685579299927,502.30859375,4.440892098500626e-15,3.1835045630903717e-16,5.258219148767324e-16,5.48172618408671e-16,9.521610751630831e-17,1.2733001406986188e-16,2.1371793224034263e-15,3.324290495950981e-16,4.296203017841291e-16,0.0,0.0,0.0
68,7,6.776655151447366e-28,2.3140874241051867e-14,6.534772659593061e-15,9.973073788556558e-15,0.0,153.18122053146362,502.30859375,4.884981308350689e-15,3.685258139638278e-16,5.995810685592003e-16,6.869504964868156e-16,9.988451983818148e-17,1.3294796525978947e-16,1.915134717478395e-15,2.736446931381599e-16,3.707978368285959e-16,0.0,0.0,0.0
69,7,6.9203789912091586e-28,2.324700806826614e-14,6.95245701789954e-15,1.016257134829292e-14,0.0,155.48824334144592,502.30859375,2.886579864025407e-15,2.1744183910612828e-16,3.421849508243515e-16,5.290906601729262e-16,7.6876858777058e-17,1.022447848763739e-16,1.7486012637846216e-15,2.922072907788808e-16,3.893691867739737e-16,0.0,0.0,0.0
70,8,7.016340703935024e-28,2.343361779742395e-14,7.16028491351993e-15,1.0061309421490667e-14,0.0,157.6568250656128,502.30859375,1.5543122344752192e-15,3.480346774287266e-16,4.596533622585794e-16,1.1102230246251565e-15,9.718390640875198e-17,1.4657633061402604e-16,2.3175905639050143e-15,2.9641495760481483e-16,4.0693800399526497e-16,0.0,0.0,0.0
71,8,7.365845078126146e-28,2.4266222129601913e-14,6.991116844424749e-15,9.942799235478583e-15,0.0,159.6621344089508,502.30859375,1.5543122344752192e-15,1.9133918217947945e-16,2.6850393446463073e-16,4.440892098500626e-16,7.672464926238606e-17,1.005286733163329e-16,1.915134717478395e-15,2.4482605102499907e-16,3.386526359068218e-16,0.0,0.0,0.0
72,8,6.830505882639652e-28,2.3264246338064248e-14,6.800664707121983e-15,9.776317820485123e-15,0.0,161.65451788902283,502.30859375,2.4424906541753444e-15,2.018253474298556e-16,2.95658616193754e-16,4.579669976578771e-16,7.850066685427287e-17,1.0343584274458481e-16,1.7763568394002505e-15,2.539472329510511e-16,3.492899425779968e-16,0.0,0.0,0.0
73,8,6.345336676687143e-28,2.2336567911517062e-14,6.8004684412931845e-15,9.453307917436943e-15,0.0,163.71809935569763,502.30859375,1.9984014443252818e-15,1.8792983147479034e-16,2.8264065390987787e-16,4.440892098500626e-16,7.378465258793732e-17,1.0107639496964268e-16,1.6930901125533637e-15,2.449633422858013e-16,3.4042003531056074e-16,0.0,0.0,0.0
74,8,6.8219520177714105e-28,2.3248713874915425e-14,6.503797146251731e-15,9.969610204008174e-15,0.0,165.77090907096863,502.30859375,2.6645352591003757e-15,2.869491150353935e-16,4.265823154028321e-16,5.689893001203927e-16,7.7936312441349e-17,1.0492087171121875e-16,1.6653345369377348e-15,2.6366225784468875e-16,3.5905467854431875e-16,0.0,0.0,0.0
75,8,6.480492122463755e-28,2.248884525265325e-14,6.801420738232182e-15,9.800088131753511e-15,0.0,167.82119965553284,502.30859375,3.552713678800501e-15,2.5786857687118334e-16,4.329023569674523e-16,4.163336342344337e-16,8.279441806876005e-17,1.0690361815394217e-16,1.925543058334256e-15,2.9419622892192096e-16,3.9003094907008985e-16,0.0,0.0,0.0
76,8,6.559841936961366e-28,2.2685309060692154e-14,6.873271873916849e-15,9.701498866888489e-15,0.0,169.9404706954956,502.30859375,3.1086244689504383e-15,2.648310596730806e-16,3.9662033093681006e-16,4.371503159461554e-16,7.239821042673111e-17,9.617179318555538e-17,1.8596235662471372e-15,2.614439593217955e-16,3.5650071740307615e-16,0.0,0.0,0.0
77,8,6.751122565363824e-28,2.3084124827679977e-14,6.7851593417205326e-15,9.808009491427595e-15,0.0,172.2588667869568,502.30859375,5.995204332975845e-15,3.2658519050146318e-16,6.791042118010048e-16,7.355227538141662e-16,1.299730032780482e-16,1.7321174506734645e-16,2.525757381022231e-15,3.962968063195212e-16,4.958305376087793e-16,0.0,0.0,0.0
78,8,6.592139171639393e-28,2.2721844029810838e-14,6.8951253687466015e-15,9.766727558305082e-15,0.0,174.16752171516418,502.30859375,5.329070518200751e-15,4.0088673853165734e-16,6.879570631047791e-16,4.909267437014364e-16,8.561725970310788e-17,1.1262665290142674e-16,1.915134717478395e-15,3.384212037666478e-16,4.332060025990272e-16,0.0,0.0,0.0
79,8,6.918499237138721e-28,2.3393904308869712e-14,6.678710793218137e-15,9.99849923947943e-15,0.0,176.1088788509369,502.30859375,2.4424906541753444e-15,2.5719777725837656e-16,4.080558195183186e-16,4.822531263215524e-16,8.390370356085399e-17,1.1155798121198723e-16,2.220446049250313e-15,2.9816161229188124e-16,3.9590245817893214e-16,0.0,0.0,0.0
80,9,6.8161072996725e-28,2.3216340559188818e-14,6.733846625720085e-15,9.86243228764043e-15,0.0,178.03068709373474,502.30859375,5.329070518200751e-15,3.0649686008780586e-16,5.890479769658838e-16,5.152128723651117e-16,1.0824921273528722e-16,1.4393800071965593e-16,1.970645868709653e-15,4.2702821711937075e-16,5.310448745098112e-16,0.0,0.0,0.0
81,9,7.287026516586127e-28,2.4118998752633604e-14,6.8888721742406455e-15,9.975970679389769e-15,0.0,179.94274926185608,502.30859375,1.5543122344752192e-15,3.595445217051025e-16,4.712229064946834e-16,5.551115123125783e-16,8.636383339834896e-17,1.1655355968097434e-16,1.942890293094024e-15,2.980579390107155e-16,3.9947600979610747e-16,0.0,0.0,0.0
82,9,7.184238418386606e-28,2.3831236179876202e-14,6.991863857557141e-15,1.0080171812772149e-14,0.0,181.8840835094452,502.30859375,3.3306690738754696e-15,1.8033952484533946e-16,3.3380308684134996e-16,4.198030811863873e-16,8.032379789204227e-17,1.0506208751569708e-16,1.8041124150158794e-15,2.934164704106334e-16,3.9041140623852307e-16,0.0,0.0,0.0
83,9,7.305919786453615e-28,2.410726667546425e-14,7.083964168418169e-15,9.962385444459572e-15,0.0,184.13978457450867,502.30859375,3.3306690738754696e-15,3.1166541983263693e-16,4.656872486239723e-16,6.054184931159057e-16,8.674581937142362e-17,1.1747986422442316e-16,1.700029006457271e-15,2.7924383622822347e-16,3.79740370896274e-16,0.0,0.0,0.0
84,9,7.147063004429612e-28,2.3849711105313416e-14,7.116067900583724e-15,9.760079829096327e-15,0.0,186.3111081123352,502.30859375,2.220446049250313e-15,1.9182470170252806e-16,2.870192828733694e-16,4.440892098500626e-16,7.712725541181381e-17,1.0125864016156805e-16,1.745131816832668e-15,2.4456877015794324e-16,3.3983460603853948e-16,0.0,0.0,0.0
85,9,7.029501898496899e-28,2.3630998883696804e-14,6.817667447125742e-15,9.901792372536008e-15,0.0,188.23401403427124,502.30859375,1.3322676295501878e-15,2.316494348217678e-16,3.1259237462246925e-16,7.771561172376096e-16,7.459205449448412e-17,1.0708883822922066e-16,1.8596235662471372e-15,2.6556177790466266e-16,3.651975498196815e-16,0.0,0.0,0.0
86,9,7.164643504665881e-28,2.384077302386289e-14,6.85368213179809e-15,1.0055293796180755e-14,0.0,190.20006799697876,502.30859375,2.220446049250313e-15,1.8560113652116834e-16,3.039084093428414e-16,4.0245584642661925e-16,6.672450841104396e-17,8.817938598990233e-17,1.8596235662471372e-15,2.757447473657677e-16,3.678470637676745e-16,0.0,0.0,0.0
87,9,7.174310580002729e-28,2.382532750386742e-14,7.0595447800213216e-15,9.997382399038523e-15,0.0,192.3781774044037,502.30859375,2.220446049250313e-15,3.929188636769271e-16,5.046540642678173e-16,7.771561172376096e-16,9.58544211004838e-17,1.3540737014649445e-16,1.887379141862766e-15,2.7235223834880395e-16,3.7348042389495016e-16,0.0,0.0,0.0
88,9,7.112418720717817e-28,2.370679911276073e-14,7.152755392324674e-15,9.902910592172334e-15,0.0,194.5874137878418,502.30859375,1.5543122344752192e-15,1.488922830946852e-16,2.2103913398829654e-16,4.440892098500626e-16,7.180648168772802e-17,9.194945455254968e-17,1.7208456881689926e-15,2.4868789598720937e-16,3.438010774159002e-16,0.0,0.0,0.0
89,9,7.093171730977415e-28,2.3755015563778173e-14,6.976407671541266e-15,9.815607197869036e-15,0.0,196.58248925209045,502.30859375,5.773159728050814e-15,2.9971856290129545e-16,6.010000115058622e-16,7.320533068622126e-16,1.0670027311557599e-16,1.4646140919965898e-16,2.1198320876436583e-15,4.43683950673129e-16,5.435906778552454e-16,0.0,0.0,0.0
90,10,6.934957147837718e-28,2.3552487349167957e-14,6.839176804687025e-15,9.591752451209643e-15,0.0,198.78223323822021,502.30859375,2.4424906541753444e-15,3.252925449804775e-16,4.713438723089165e-16,5.048045315092509e-16,8.078207641273181e-17,1.0674491000936442e-16,1.887379141862766e-15,2.9356133190934665e-16,3.894437668139809e-16,0.0,0.0,0.0
91,10,6.966499844001233e-28,2.3450876620855788e-14,6.700227183513911e-15,1.0090258956182638e-14,0.0,200.74872374534607,502.30859375,3.774758283725532e-15,2.485138052330048e-16,4.509831787289867e-16,5.898059818321144e-16,8.512163704689513e-17,1.1450445487532753e-16,1.609823385706477e-15,2.528627467239577e-16,3.442652360409688e-16,0.0,0.0,0.0
92,10,7.001261729285996e-28,2.3457789691586602e-14,6.928705292004938e-15,1.0092141432344069e-14,0.0,203.08251452445984,502.30859375,2.220446049250313e-15,2.9291473966620484e-16,4.2183715699912395e-16,4.718447854656915e-16,7.062232275625529e-17,9.237604056414349e-17,1.915134717478395e-15,2.560296817243635e-16,3.547636224031808e-16,0.0,0.0,0.0
93,10,7.052904746517898e-28,2.3576276610582304e-14,7.112376034234896e-15,9.943025846327699e-15,0.0,205.0263500213623,502.30859375,3.552713678800501e-15,2.5850074027452825e-16,4.527159237207515e-16,4.527628272299467e-16,7.534290601431983e-17,9.824415329474057e-17,2.0747292772682613e-15,2.7343156903399846e-16,3.657148985231373e-16,0.0,0.0,0.0
94,10,7.0972096005874995e-28,2.3621143202329437e-14,6.842608033120064e-15,1.0244084594480685e-14,0.0,207.1978735923767,503.046875,1.9984014443252818e-15,2.9455317022321213e-16,3.8410746103513865e-16,4.211041237933699e-16,7.161518163315881e-17,9.450556178634383e-17,1.7208456881689926e-15,2.614877332440181e-16,3.559462443990507e-16,0.0,0.0,0.0
95,10,7.2295507318681985e-28,2.3936497570559102e-14,7.00048688946559e-15,1.0049494542108002e-14,0.0,209.16018867492676,503.046875,5.551115123125783e-15,2.923345930866382e-16,5.754178894591896e-16,6.036837696399289e-16,1.1085063034692843e-16,1.490107433333057e-16,2.2863655413374318e-15,4.2877770403796204e-16,5.294396921551774e-16,0.0,0.0,0.0
96,10,6.992916276908726e-28,2.341250240435854e-14,7.233657589119748e-15,9.940852918142811e-15,0.0,211.37605619430542,503.046875,2.886579864025407e-15,3.1254625016872024e-16,4.526319231941222e-16,4.40619762898109e-16,7.972614557075581e-17,1.0500511732710614e-16,1.7208456881689926e-15,2.50666695584193e-16,3.479834064095196e-16,0.0,0.0,0.0
97,10,6.9162881817772275e-28,2.339774946680784e-14,7.042517837087432e-15,9.725074836756865e-15,0.0,213.63708686828613,503.046875,2.4424906541753444e-15,2.0902362446385902e-16,3.270557145410416e-16,5.325601071248798e-16,8.767723356221851e-17,1.1353419855239017e-16,1.8735013540549517e-15,3.0432147393790515e-16,3.968027103618787e-16,0.0,0.0,0.0
98,10,6.81390298578666e-28,2.3234954197923103e-14,6.8297591335912665e-15,9.740718257716328e-15,0.0,215.6203694343567,503.046875,3.1086244689504383e-15,2.1721107043375794e-16,3.5187960439486843e-16,5.551115123125783e-16,7.534818938887817e-17,9.838775100110515e-17,2.1094237467877974e-15,3.536067219209409e-16,4.470741202059672e-16,0.0,0.0,0.0
99,10,7.063963281382752e-28,2.367185747297592e-14,6.865200372391853e-15,9.945276052694569e-15,0.0,217.8047947883606,503.046875,1.7763568394002505e-15,3.034156719411527e-16,3.8973888683466037e-16,8.881784197001252e-16,9.098801232024732e-17,1.247444711319091e-16,1.8041124150158794e-15,2.5120727412541096e-16,3.453571844124852e-16,0.0,0.0,0.0
100,11,7.250830869729427e-28,2.4049360515070393e-14,6.925467294072588e-15,9.937265647442803e-15,0.0,219.90339946746826,503.046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
