epoch,frame,loss,loss0,loss1,loss2,loss3,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
46,1,0.015309752,0.120984785,0.010704619,0.010711611,0.021050056,214.77041292190552,9242.765625,1.1567698,0.14438583,0.2194304526714968,0.5214924,0.021179376,0.045320103681504444,0.5214878,0.02117867,0.045320031756876454,0.8354653,0.05995839,0.09465383411943976,0.0,0.0,0.0
47,1,0.015309752,0.120984785,0.010704619,0.010711611,0.021050056,215.03081369400024,9242.765625,1.1567698,0.14438583,0.2194304526714968,0.5214924,0.021179376,0.045320103681504444,0.5214878,0.02117867,0.045320031756876454,0.8354653,0.05995839,0.09465383411943976,0.0,0.0,0.0
48,1,0.015281082,0.12087229,0.010576517,0.010573177,0.021149846,216.00971364974976,9242.765625,1.1560068,0.1442828,0.21908586977377564,0.52109385,0.021142587,0.04527470681531588,0.5210901,0.021142084,0.04527476852672201,0.83501107,0.05998772,0.09462861276586981,0.0,0.0,0.0
49,1,0.015281082,0.12087229,0.010576517,0.010573177,0.021149846,216.23173785209656,9242.765625,1.1560068,0.1442828,0.21908586977377564,0.52109385,0.021142587,0.04527470681531588,0.5210901,0.021142084,0.04527476852672201,0.83501107,0.05998772,0.09462861276586981,0.0,0.0,0.0
50,1,0.015260776,0.12076003,0.010703993,0.0106880525,0.021189181,216.99766778945923,9242.765625,1.1552954,0.14420147,0.21880494858111932,0.5207567,0.021110192,0.04523193600689032,0.5207567,0.021110112,0.045232355524848986,0.83460456,0.060007725,0.09461578301763886,0.0,0.0,0.0
100,1,0.014608119,0.11748588,0.011008133,0.010839258,0.023801658,233.81950688362122,9243.01953125,1.1374801,0.14135411,0.21019725364096414,0.5068386,0.020128053,0.0437148048937409,0.5068472,0.020131322,0.04371787130435333,0.80860364,0.06010742,0.09326508401121715,0.0,0.0,0.0
150,1,0.013870612,0.11295391,0.011567928,0.011528924,0.029073907,251.26595664024353,9243.01953125,1.1188596,0.1370311,0.20040420240840012,0.4898244,0.019648924,0.04234912726879927,0.48981562,0.019647589,0.042348452398003174,0.78279084,0.060038894,0.09153115081684056,0.0,0.0,0.0
200,1,0.012884279,0.10749795,0.012248688,0.012238078,0.03207286,268.47010111808777,9243.01953125,1.099515,0.12791531,0.18539268712738735,0.46643886,0.019309254,0.04066588380309556,0.46644118,0.019307356,0.040665491607611105,0.7270633,0.061191726,0.08895954635542776,0.0,0.0,0.0
250,1,0.01181265,0.10238798,0.012625395,0.012624722,0.0317894,285.7707738876343,9243.01953125,1.0773268,0.11578741,0.168254941160644,0.4394335,0.018522633,0.038376896504689416,0.43943816,0.018521504,0.0383766265245443,0.6743717,0.05992983,0.0848329775295887,0.0,0.0,0.0
300,1,0.010717202,0.09669974,0.014503031,0.014466987,0.030768992,303.28293657302856,9243.01953125,1.058996,0.102567926,0.15128386265224958,0.41048685,0.01754401,0.03589834193267803,0.41051307,0.017548896,0.03590135447561031,0.60754985,0.05517796,0.07873916025338677,0.0,0.0,0.0
350,1,0.009220242,0.08835512,0.01627558,0.016286567,0.029723197,320.7792408466339,9243.01953125,1.0336696,0.08520973,0.1304449236694324,0.3727206,0.016336437,0.03298695931177176,0.3727345,0.016341615,0.03299105990786612,0.50543636,0.04735484,0.07030531065001601,0.0,0.0,0.0
400,1,0.007982752,0.08221947,0.016129918,0.016164266,0.026481193,338.28424525260925,9243.265625,1.013625,0.07110042,0.11486589386953654,0.34329712,0.015007688,0.030780164168783052,0.34329367,0.01500017,0.03077608957366676,0.4307147,0.040765125,0.06313937569387403,0.0,0.0,0.0
450,1,0.007096969,0.0779354,0.01547974,0.015487552,0.023314275,355.7413306236267,9243.265625,1.0026096,0.061338514,0.1050425988804669,0.3224398,0.014155381,0.029366862623300728,0.32242996,0.014156259,0.02936743841377399,0.3787953,0.036649577,0.058024143158332764,0.0,0.0,0.0
500,1,0.006411693,0.07424832,0.015929172,0.015914518,0.019795706,373.184143781662,9243.265625,0.996994,0.054593932,0.09897253338255525,0.3262126,0.013421644,0.028231659817579243,0.32624894,0.01342265,0.028232180413922687,0.3515763,0.0328939,0.05291904680338469,0.0,0.0,0.0
550,1,0.005823545,0.07046732,0.015891919,0.015925791,0.018754138,390.9494502544403,9243.265625,0.9877123,0.050202634,0.09476304580656839,0.3407318,0.012766562,0.027276619821352092,0.3407957,0.012769039,0.027277824424388197,0.32763228,0.029749425,0.0485929164630997,0.0,0.0,0.0
600,1,0.0053537665,0.0671903,0.015907768,0.01589466,0.018262895,408.5933222770691,9243.265625,0.9775238,0.04798701,0.09183526758089978,0.35207704,0.012187072,0.026524129670315366,0.35215318,0.012190149,0.026526240711930923,0.3128984,0.02788098,0.045616697954738245,0.0,0.0,0.0
650,1,0.004938811,0.06434925,0.015992016,0.015969144,0.016947778,426.17108178138733,9243.265625,0.96673656,0.046618953,0.08929619621159038,0.3621744,0.011587569,0.0258141485646371,0.36226115,0.0115866065,0.025814080918318605,0.3013252,0.026720636,0.043334673491048484,0.0,0.0,0.0
700,1,0.004587376,0.062012944,0.015885726,0.01588154,0.015400987,444.31863284111023,9243.265625,0.9540127,0.046128634,0.08714813420026213,0.37055197,0.011261134,0.025314874855900987,0.37064087,0.011261689,0.025315394502805223,0.29061478,0.026578669,0.041816273648525276,0.0,0.0,0.0
750,1,0.0043064454,0.06013919,0.01583362,0.015820099,0.013738403,461.7727859020233,9243.265625,0.9444875,0.046438377,0.08585187319939638,0.37509945,0.011043835,0.025034152438850373,0.3751911,0.011047299,0.02503562071543927,0.28645155,0.026790304,0.04102726612194497,0.0,0.0,0.0
800,1,0.004082763,0.058530174,0.015562196,0.015556107,0.013145609,479.2550849914551,9243.265625,0.9351738,0.04730967,0.08511298922496056,0.37869903,0.010797527,0.024768631648066787,0.37879935,0.010798997,0.024769185079971966,0.28108597,0.027178971,0.04039470096346273,0.0,0.0,0.0
850,1,0.0039365077,0.057461828,0.015433401,0.015431959,0.012582163,496.3729612827301,9243.265625,0.92747796,0.047879793,0.08452553554811343,0.38149998,0.010533086,0.024540069368671535,0.38159117,0.010533942,0.0245406742068403,0.27828634,0.027515281,0.03994628723698476,0.0,0.0,0.0
900,1,0.0038127014,0.056569166,0.015307115,0.015313501,0.011992496,514.5042335987091,9243.265625,0.9198581,0.048052642,0.08380206969699468,0.3833478,0.010287451,0.024317079078986812,0.38343573,0.010286901,0.02431676191238373,0.2757238,0.027703783,0.03946929797260683,0.0,0.0,0.0
950,1,0.0037104108,0.0557992,0.015296108,0.015287116,0.011366299,532.9653997421265,9243.265625,0.91270524,0.048047412,0.08311545461061415,0.3840778,0.010024309,0.024073568864020036,0.38417274,0.010025721,0.024074365551333993,0.27279004,0.027595965,0.038859485037927397,0.0,0.0,0.0
1000,1,0.00361291,0.054996103,0.015279037,0.015283718,0.0110135,550.900951385498,9243.265625,0.9033564,0.04787218,0.08226654956077098,0.38414884,0.009788432,0.023813865403064353,0.38424286,0.00978904,0.023814338365783727,0.2687455,0.027398903,0.03823441059352916,0.0,0.0,0.0
